city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,place_type,state,last_update
Ipatinga,3131307,1,0.37964,2020-03-24,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Lagoa da Prata,3137205,1,1.91699,2020-03-24,,,52165.0,False,city,MG,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-24,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Timóteo,3168705,1,1.11307,2020-03-24,,,89842.0,False,city,MG,2020-03-26 15:52:13.650364
Betim,3106705,1,0.22761,2020-03-24,,,439340.0,False,city,MG,2020-03-26 15:52:13.650364
Ponta Porã,5006606,1,1.08078,2020-03-24,,,92526.0,False,city,MS,2020-03-26 15:52:13.650364
Sidrolândia,5007901,1,1.73415,2020-03-24,,,57665.0,False,city,MS,2020-03-26 15:52:13.650364
Nova Monte Verde,5108956,1,10.89562,2020-03-24,,,9178.0,False,city,MT,2020-03-26 15:52:13.650364
Várzea Grande,5108402,1,0.35091,2020-03-24,,,284971.0,False,city,MT,2020-03-26 15:52:13.650364
Sidrolândia,5007901,1,1.73415,2020-03-22,,,57665.0,False,city,MS,2020-03-26 15:52:13.650364
Igaracy,2502607,1,16.34788,2020-03-24,,0.0,6117.0,False,city,PB,2020-03-26 15:52:13.650364
Bom Despacho,3107406,1,1.97609,2020-03-24,,,50605.0,False,city,MG,2020-03-26 15:52:13.650364
Jataí,5211909,1,0.99126,2020-03-24,,0.0,100882.0,False,city,GO,2020-03-26 15:52:13.650364
Brumado,2904605,1,1.48821,2020-03-24,,0.0,67195.0,False,city,BA,2020-03-26 15:52:13.650364
Fortim,2304459,1,6.06796,2020-03-24,,0.0,16480.0,False,city,CE,2020-03-26 15:52:13.650364
Camaçari,2905701,1,0.3343,2020-03-24,,0.0,299132.0,False,city,BA,2020-03-26 15:52:13.650364
Conceição do Jacuípe,2908507,1,3.01632,2020-03-24,,0.0,33153.0,False,city,BA,2020-03-26 15:52:13.650364
Conde,2908606,1,3.87042,2020-03-24,,0.0,25837.0,False,city,BA,2020-03-26 15:52:13.650364
Itabuna,2914802,1,0.46899,2020-03-24,,0.0,213223.0,False,city,BA,2020-03-26 15:52:13.650364
Jequié,2918001,1,0.64117,2020-03-24,,0.0,155966.0,False,city,BA,2020-03-26 15:52:13.650364
Teixeira de Freitas,2931350,1,0.6231,2020-03-24,,0.0,160487.0,False,city,BA,2020-03-26 15:52:13.650364
Juazeiro do Norte,2307304,1,0.36469,2020-03-24,,0.0,274207.0,False,city,CE,2020-03-26 15:52:13.650364
Catalão,5205109,1,0.91892,2020-03-24,,0.0,108823.0,False,city,GO,2020-03-26 15:52:13.650364
Mauriti,2308104,1,2.08498,2020-03-24,,0.0,47962.0,False,city,CE,2020-03-26 15:52:13.650364
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-24,,,208972.0,False,city,ES,2020-03-26 15:52:13.650364
Cariacica,3201308,1,0.26227,2020-03-24,,,381285.0,False,city,ES,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-24,,,,False,city,ES,2020-03-26 15:52:13.650364
Santa Teresa,3204609,1,4.23908,2020-03-24,,,23590.0,False,city,ES,2020-03-26 15:52:13.650364
Serra,3205002,1,0.19323,2020-03-24,,,517510.0,False,city,ES,2020-03-26 15:52:13.650364
Osório,4313508,1,2.1742,2020-03-25,,,45994.0,True,city,RS,2020-03-26 15:52:13.650364
Garibaldi,4308607,1,2.85144,2020-03-25,,,35070.0,True,city,RS,2020-03-26 15:52:13.650364
Caruaru,2604106,1,0.27692,2020-03-24,,,361118.0,False,city,PE,2020-03-26 15:52:13.650364
Farroupilha,4307906,1,1.38253,2020-03-25,,,72331.0,True,city,RS,2020-03-26 15:52:13.650364
Mauriti,2308104,1,2.08498,2020-03-25,,0.0,47962.0,True,city,CE,2020-03-26 15:52:13.650364
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-25,,,208972.0,True,city,ES,2020-03-26 15:52:13.650364
Cariacica,3201308,1,0.26227,2020-03-25,,,381285.0,True,city,ES,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-25,,,,True,city,ES,2020-03-26 15:52:13.650364
Santa Teresa,3204609,1,4.23908,2020-03-25,,,23590.0,True,city,ES,2020-03-26 15:52:13.650364
Serra,3205002,1,0.19323,2020-03-25,,,517510.0,True,city,ES,2020-03-26 15:52:13.650364
Catalão,5205109,1,0.91892,2020-03-25,,0.0,108823.0,True,city,GO,2020-03-26 15:52:13.650364
Jataí,5211909,1,0.99126,2020-03-25,,0.0,100882.0,True,city,GO,2020-03-26 15:52:13.650364
Luziânia,5212501,1,0.48008,2020-03-25,,0.0,208299.0,True,city,GO,2020-03-26 15:52:13.650364
Silvânia,5220603,1,4.83209,2020-03-25,,0.0,20695.0,True,city,GO,2020-03-26 15:52:13.650364
Betim,3106705,1,0.22761,2020-03-25,,,439340.0,True,city,MG,2020-03-26 15:52:13.650364
Bom Despacho,3107406,1,1.97609,2020-03-25,,,50605.0,True,city,MG,2020-03-26 15:52:13.650364
Campos Altos,3111507,1,6.46789,2020-03-25,,,15461.0,True,city,MG,2020-03-26 15:52:13.650364
Coronel Fabriciano,3119401,1,0.91029,2020-03-25,,0.0,109855.0,True,city,MG,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-25,,0.0,238230.0,True,city,MG,2020-03-26 15:52:13.650364
Juazeiro do Norte,2307304,1,0.36469,2020-03-25,,0.0,274207.0,True,city,CE,2020-03-26 15:52:13.650364
Fortim,2304459,1,6.06796,2020-03-25,,0.0,16480.0,True,city,CE,2020-03-26 15:52:13.650364
Teixeira de Freitas,2931350,1,0.6231,2020-03-25,,0.0,160487.0,True,city,BA,2020-03-26 15:52:13.650364
Brumado,2904605,1,1.48821,2020-03-25,,0.0,67195.0,True,city,BA,2020-03-26 15:52:13.650364
Belo Jardim,2601706,1,1.30823,2020-03-26,,,76439.0,True,city,PE,2020-03-26 15:52:13.650364
Caruaru,2604106,1,0.27692,2020-03-26,,,361118.0,True,city,PE,2020-03-26 15:52:13.650364
Porto Real do Colégio,2707503,1,4.98355,2020-03-25,,,20066.0,True,city,AL,2020-03-26 15:52:13.650364
Macapá,1600303,1,0.19868,2020-03-25,,0.0,503327.0,True,city,AP,2020-03-26 15:52:13.650364
,16,1,0.11824,2020-03-25,,0.0,845731.0,True,state,AP,2020-03-26 15:52:13.650364
Barreiras,2903201,1,0.64334,2020-03-25,,0.0,155439.0,True,city,BA,2020-03-26 15:52:13.650364
Camaçari,2905701,1,0.3343,2020-03-25,,0.0,299132.0,True,city,BA,2020-03-26 15:52:13.650364
São Domingos,2928950,1,11.03996,2020-03-25,,0.0,9058.0,True,city,BA,2020-03-26 15:52:13.650364
Canarana,2906204,1,3.82029,2020-03-25,,0.0,26176.0,True,city,BA,2020-03-26 15:52:13.650364
Conceição do Jacuípe,2908507,1,3.01632,2020-03-25,,0.0,33153.0,True,city,BA,2020-03-26 15:52:13.650364
Conde,2908606,1,3.87042,2020-03-25,,0.0,25837.0,True,city,BA,2020-03-26 15:52:13.650364
Ilhéus,2913606,1,0.61604,2020-03-25,,0.0,162327.0,True,city,BA,2020-03-26 15:52:13.650364
Itabuna,2914802,1,0.46899,2020-03-25,,0.0,213223.0,True,city,BA,2020-03-26 15:52:13.650364
Jequié,2918001,1,0.64117,2020-03-25,,0.0,155966.0,True,city,BA,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-25,,0.0,263410.0,True,city,MG,2020-03-26 15:52:13.650364
Lagoa da Prata,3137205,1,1.91699,2020-03-25,,,52165.0,True,city,MG,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-25,,0.0,90757.0,True,city,MG,2020-03-26 15:52:13.650364
Cerro Grande do Sul,4305173,1,8.1706,2020-03-25,,,12239.0,True,city,RS,2020-03-26 15:52:13.650364
Miguel Pereira,3302908,1,3.91573,2020-03-25,1.0,1.0,25538.0,True,city,RJ,2020-03-26 15:52:13.650364
Resende,3304201,1,0.76138,2020-03-25,,0.0,131341.0,True,city,RJ,2020-03-26 15:52:13.650364
Valença,3306107,1,1.3068,2020-03-25,,0.0,76523.0,True,city,RJ,2020-03-26 15:52:13.650364
Mossoró,2408003,1,0.33627,2020-03-25,,0.0,297378.0,True,city,RN,2020-03-26 15:52:13.650364
Bonfim,1400159,1,8.05867,2020-03-25,,0.0,12409.0,True,city,RR,2020-03-26 15:52:13.650364
Carlos Barbosa,4304804,1,3.35199,2020-03-25,,,29833.0,True,city,RS,2020-03-26 15:52:13.650364
Charqueadas,4305355,1,2.45164,2020-03-25,,,40789.0,True,city,RS,2020-03-26 15:52:13.650364
Campos dos Goytacazes,3301009,1,0.19703,2020-03-25,,0.0,507548.0,True,city,RJ,2020-03-26 15:52:13.650364
Cruzeiro do Sul,4306205,1,8.09848,2020-03-25,,,12348.0,True,city,RS,2020-03-26 15:52:13.650364
Dois Irmãos,4306403,1,3.06082,2020-03-25,,,32671.0,True,city,RS,2020-03-26 15:52:13.650364
Dom Pedrito,4306601,1,2.60004,2020-03-25,,,38461.0,True,city,RS,2020-03-26 15:52:13.650364
Eldorado do Sul,4306767,1,2.42219,2020-03-25,,,41285.0,True,city,RS,2020-03-26 15:52:13.650364
Estância Velha,4307609,1,1.99912,2020-03-25,,,50022.0,True,city,RS,2020-03-26 15:52:13.650364
Estrela,4307807,1,2.93118,2020-03-25,,,34116.0,True,city,RS,2020-03-26 15:52:13.650364
Guapimirim,3301850,1,1.65243,2020-03-25,,0.0,60517.0,True,city,RJ,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-25,,0.0,184412.0,True,city,RJ,2020-03-26 15:52:13.650364
Poços de Caldas,3151800,1,0.59738,2020-03-25,,0.0,167397.0,True,city,MG,2020-03-26 15:52:13.650364
Belo Jardim,2601706,1,1.30823,2020-03-25,,,76439.0,False,city,PE,2020-03-26 15:52:13.650364
Timóteo,3168705,1,1.11307,2020-03-25,,,89842.0,True,city,MG,2020-03-26 15:52:13.650364
Ponta Porã,5006606,1,1.08078,2020-03-25,,,92526.0,True,city,MS,2020-03-26 15:52:13.650364
Sidrolândia,5007901,1,1.73415,2020-03-25,,,57665.0,True,city,MS,2020-03-26 15:52:13.650364
Nova Monte Verde,5108956,1,10.89562,2020-03-25,,,9178.0,True,city,MT,2020-03-26 15:52:13.650364
Marabá,1504208,1,0.35798,2020-03-25,,0.0,279349.0,True,city,PA,2020-03-26 15:52:13.650364
Igaracy,2502607,1,16.34788,2020-03-25,,0.0,6117.0,False,city,PB,2020-03-26 15:52:13.650364
Caruaru,2604106,1,0.27692,2020-03-25,,,361118.0,False,city,PE,2020-03-26 15:52:13.650364
Telêmaco Borba,4127106,1,1.26624,2020-03-25,,0.0,78974.0,True,city,PR,2020-03-26 15:52:13.650364
Campo Largo,4104204,1,0.75756,2020-03-25,,0.0,132002.0,True,city,PR,2020-03-26 15:52:13.650364
Campo Mourão,4104303,1,1.0542,2020-03-25,,0.0,94859.0,True,city,PR,2020-03-26 15:52:13.650364
Faxinal,4107603,1,5.79677,2020-03-25,,0.0,17251.0,True,city,PR,2020-03-26 15:52:13.650364
Guaíra,4108809,1,3.01941,2020-03-25,,0.0,33119.0,True,city,PR,2020-03-26 15:52:13.650364
Paranavaí,4118402,1,1.13155,2020-03-25,,0.0,88374.0,True,city,PR,2020-03-26 15:52:13.650364
Pato Branco,4118501,1,1.20655,2020-03-25,,0.0,82881.0,True,city,PR,2020-03-26 15:52:13.650364
Belo Jardim,2601706,1,1.30823,2020-03-24,,,76439.0,False,city,PE,2020-03-26 15:52:13.650364
Marabá,1504208,1,0.35798,2020-03-24,,0.0,279349.0,False,city,PA,2020-03-26 15:52:13.650364
Petrolina,2611101,1,0.28641,2020-03-24,,,349145.0,False,city,PE,2020-03-26 15:52:13.650364
Ponta Grossa,4119905,1,0.2843,2020-03-23,,0.0,351736.0,False,city,PR,2020-03-26 15:52:13.650364
Campo Largo,4104204,1,0.75756,2020-03-23,,0.0,132002.0,False,city,PR,2020-03-26 15:52:13.650364
Cascavel,4104808,1,0.30446,2020-03-23,,0.0,328454.0,False,city,PR,2020-03-26 15:52:13.650364
Colombo,4105805,1,0.4103,2020-03-23,,0.0,243726.0,False,city,PR,2020-03-26 15:52:13.650364
Guaíra,4108809,1,3.01941,2020-03-23,,0.0,33119.0,False,city,PR,2020-03-26 15:52:13.650364
Maringá,4115200,1,0.23603,2020-03-23,,0.0,423666.0,False,city,PR,2020-03-26 15:52:13.650364
Pato Branco,4118501,1,1.20655,2020-03-23,,0.0,82881.0,False,city,PR,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-23,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Caruaru,2604106,1,0.27692,2020-03-23,,,361118.0,False,city,PE,2020-03-26 15:52:13.650364
Guapimirim,3301850,1,1.65243,2020-03-23,,0.0,60517.0,False,city,RJ,2020-03-26 15:52:13.650364
Miguel Pereira,3302908,1,3.91573,2020-03-23,1.0,1.0,25538.0,False,city,RJ,2020-03-26 15:52:13.650364
Capão da Canoa,4304630,1,1.88505,2020-03-23,,,53049.0,False,city,RS,2020-03-26 15:52:13.650364
Carlos Barbosa,4304804,1,3.35199,2020-03-23,,,29833.0,False,city,RS,2020-03-26 15:52:13.650364
Charqueadas,4305355,1,2.45164,2020-03-23,,,40789.0,False,city,RS,2020-03-26 15:52:13.650364
Cruzeiro do Sul,4306205,1,8.09848,2020-03-23,,,12348.0,False,city,RS,2020-03-26 15:52:13.650364
Petrolina,2611101,1,0.28641,2020-03-23,,,349145.0,False,city,PE,2020-03-26 15:52:13.650364
Belo Jardim,2601706,1,1.30823,2020-03-23,,,76439.0,False,city,PE,2020-03-26 15:52:13.650364
Jataí,5211909,1,0.99126,2020-03-23,,0.0,100882.0,False,city,GO,2020-03-26 15:52:13.650364
Patrocínio,3148103,1,1.10184,2020-03-23,,0.0,90757.0,False,city,MG,2020-03-26 15:52:13.650364
Bom Despacho,3107406,1,1.97609,2020-03-23,,,50605.0,False,city,MG,2020-03-26 15:52:13.650364
Campos Altos,3111507,1,6.46789,2020-03-23,,,15461.0,False,city,MG,2020-03-26 15:52:13.650364
Campo Largo,4104204,1,0.75756,2020-03-24,,0.0,132002.0,False,city,PR,2020-03-26 15:52:13.650364
Divinópolis,3122306,1,0.41976,2020-03-23,,0.0,238230.0,False,city,MG,2020-03-26 15:52:13.650364
Ipatinga,3131307,1,0.37964,2020-03-23,,0.0,263410.0,False,city,MG,2020-03-26 15:52:13.650364
Lagoa da Prata,3137205,1,1.91699,2020-03-23,,,52165.0,False,city,MG,2020-03-26 15:52:13.650364
Poços de Caldas,3151800,1,0.59738,2020-03-23,,0.0,167397.0,False,city,MG,2020-03-26 15:52:13.650364
João Pessoa,2507507,1,0.12361,2020-03-23,,0.0,809015.0,False,city,PB,2020-03-26 15:52:13.650364
Timóteo,3168705,1,1.11307,2020-03-23,,,89842.0,False,city,MG,2020-03-26 15:52:13.650364
Ponta Porã,5006606,1,1.08078,2020-03-23,,,92526.0,False,city,MS,2020-03-26 15:52:13.650364
Sidrolândia,5007901,1,1.73415,2020-03-23,,,57665.0,False,city,MS,2020-03-26 15:52:13.650364
Várzea Grande,5108402,1,0.35091,2020-03-23,,,284971.0,False,city,MT,2020-03-26 15:52:13.650364
Marabá,1504208,1,0.35798,2020-03-23,,0.0,279349.0,False,city,PA,2020-03-26 15:52:13.650364
Igaracy,2502607,1,16.34788,2020-03-23,,0.0,6117.0,False,city,PB,2020-03-26 15:52:13.650364
Dois Irmãos,4306403,1,3.06082,2020-03-23,,,32671.0,False,city,RS,2020-03-26 15:52:13.650364
Eldorado do Sul,4306767,1,2.42219,2020-03-23,,,41285.0,False,city,RS,2020-03-26 15:52:13.650364
Estância Velha,4307609,1,1.99912,2020-03-23,,,50022.0,False,city,RS,2020-03-26 15:52:13.650364
Juazeiro do Norte,2307304,1,0.36469,2020-03-22,,0.0,274207.0,False,city,CE,2020-03-26 15:52:13.650364
Barreiras,2903201,1,0.64334,2020-03-22,,0.0,155439.0,False,city,BA,2020-03-26 15:52:13.650364
Camaçari,2905701,1,0.3343,2020-03-22,,0.0,299132.0,False,city,BA,2020-03-26 15:52:13.650364
Conceição do Jacuípe,2908507,1,3.01632,2020-03-22,,0.0,33153.0,False,city,BA,2020-03-26 15:52:13.650364
Itabuna,2914802,1,0.46899,2020-03-22,,0.0,213223.0,False,city,BA,2020-03-26 15:52:13.650364
Fortim,2304459,1,6.06796,2020-03-22,,0.0,16480.0,False,city,CE,2020-03-26 15:52:13.650364
Importados/Indefinidos,,1,,2020-03-22,,0.0,,False,city,CE,2020-03-26 15:52:13.650364
Sobral,2312908,1,0.47862,2020-03-22,,0.0,208935.0,False,city,CE,2020-03-26 15:52:13.650364
Estrela,4307807,1,2.93118,2020-03-23,,,34116.0,False,city,RS,2020-03-26 15:52:13.650364
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-22,,,208972.0,False,city,ES,2020-03-26 15:52:13.650364
Cariacica,3201308,1,0.26227,2020-03-22,,,381285.0,False,city,ES,2020-03-26 15:52:13.650364
Aparecida de Goiânia,5201405,1,0.17296,2020-03-22,,0.0,578179.0,False,city,GO,2020-03-26 15:52:13.650364
Catalão,5205109,1,0.91892,2020-03-22,,0.0,108823.0,False,city,GO,2020-03-26 15:52:13.650364
Jataí,5211909,1,0.99126,2020-03-22,,0.0,100882.0,False,city,GO,2020-03-26 15:52:13.650364
Ponta Porã,5006606,1,1.08078,2020-03-22,,,92526.0,False,city,MS,2020-03-26 15:52:13.650364
,16,1,0.11824,2020-03-22,,0.0,845731.0,False,state,AP,2020-03-26 15:52:13.650364
Macapá,1600303,1,0.19868,2020-03-22,,0.0,503327.0,False,city,AP,2020-03-26 15:52:13.650364
Pomerode,4213203,1,2.9898,2020-03-23,,,33447.0,False,city,SC,2020-03-26 15:52:13.650364
Navegantes,4211306,1,1.22737,2020-03-23,,,81475.0,False,city,SC,2020-03-26 15:52:13.650364
Lages,4209300,1,0.63474,2020-03-23,,,157544.0,False,city,SC,2020-03-26 15:52:13.650364
Jaguaruna,4208807,1,4.99401,2020-03-23,,,20024.0,False,city,SC,2020-03-26 15:52:13.650364
Içara,4207007,1,1.77239,2020-03-23,,,56421.0,False,city,SC,2020-03-26 15:52:13.650364
Gaspar,4205902,1,1.43598,2020-03-23,,,69639.0,False,city,SC,2020-03-26 15:52:13.650364
Viamão,4323002,1,0.39181,2020-03-23,,,255224.0,False,city,RS,2020-03-26 15:52:13.650364
Taquara,4321204,1,1.74016,2020-03-23,,,57466.0,False,city,RS,2020-03-26 15:52:13.650364
Sapiranga,4319901,1,1.22348,2020-03-23,,,81734.0,False,city,RS,2020-03-26 15:52:13.650364
São Leopoldo,4318705,1,0.42223,2020-03-23,,,236835.0,False,city,RS,2020-03-26 15:52:13.650364
Santo Antônio da Patrulha,4317608,1,2.33133,2020-03-23,,,42894.0,False,city,RS,2020-03-26 15:52:13.650364
Santiago,4317400,1,2.02327,2020-03-23,,,49425.0,False,city,RS,2020-03-26 15:52:13.650364
Rio Grande,4315602,1,0.47392,2020-03-23,,,211005.0,False,city,RS,2020-03-26 15:52:13.650364
Osório,4313508,1,2.1742,2020-03-23,,,45994.0,False,city,RS,2020-03-26 15:52:13.650364
Farroupilha,4307906,1,1.38253,2020-03-23,,,72331.0,False,city,RS,2020-03-26 15:52:13.650364
Betim,3106705,1,0.22761,2020-03-23,,,439340.0,False,city,MG,2020-03-26 15:52:13.650364
Coronel Fabriciano,3119401,1,0.91029,2020-03-23,,0.0,109855.0,False,city,MG,2020-03-26 15:52:13.650364
São Leopoldo,4318705,1,0.42223,2020-03-24,,,236835.0,False,city,RS,2020-03-26 15:52:13.650364
Farroupilha,4307906,1,1.38253,2020-03-24,,,72331.0,False,city,RS,2020-03-26 15:52:13.650364
Charqueadas,4305355,1,2.45164,2020-03-24,,,40789.0,False,city,RS,2020-03-26 15:52:13.650364
Cruzeiro do Sul,4306205,1,8.09848,2020-03-24,,,12348.0,False,city,RS,2020-03-26 15:52:13.650364
Dois Irmãos,4306403,1,3.06082,2020-03-24,,,32671.0,False,city,RS,2020-03-26 15:52:13.650364
Eldorado do Sul,4306767,1,2.42219,2020-03-24,,,41285.0,False,city,RS,2020-03-26 15:52:13.650364
Estância Velha,4307609,1,1.99912,2020-03-24,,,50022.0,False,city,RS,2020-03-26 15:52:13.650364
Estrela,4307807,1,2.93118,2020-03-24,,,34116.0,False,city,RS,2020-03-26 15:52:13.650364
Garibaldi,4308607,1,2.85144,2020-03-24,,,35070.0,False,city,RS,2020-03-26 15:52:13.650364
Camaquã,4303509,1,1.50918,2020-03-24,,,66261.0,False,city,RS,2020-03-26 15:52:13.650364
Osório,4313508,1,2.1742,2020-03-24,,,45994.0,False,city,RS,2020-03-26 15:52:13.650364
Paraí,4314001,1,13.05995,2020-03-24,,,7657.0,False,city,RS,2020-03-26 15:52:13.650364
Rio Grande,4315602,1,0.47392,2020-03-24,,,211005.0,False,city,RS,2020-03-26 15:52:13.650364
Santiago,4317400,1,2.02327,2020-03-24,,,49425.0,False,city,RS,2020-03-26 15:52:13.650364
Santo Antônio da Patrulha,4317608,1,2.33133,2020-03-24,,,42894.0,False,city,RS,2020-03-26 15:52:13.650364
Catalão,5205109,1,0.91892,2020-03-23,,0.0,108823.0,False,city,GO,2020-03-26 15:52:13.650364
Carlos Barbosa,4304804,1,3.35199,2020-03-24,,,29833.0,False,city,RS,2020-03-26 15:52:13.650364
Anta Gorda,4300703,1,16.71961,2020-03-24,,,5981.0,False,city,RS,2020-03-26 15:52:13.650364
Taquara,4321204,1,1.74016,2020-03-24,,,57466.0,False,city,RS,2020-03-26 15:52:13.650364
Telêmaco Borba,4127106,1,1.26624,2020-03-24,,0.0,78974.0,False,city,PR,2020-03-26 15:52:13.650364
Colombo,4105805,1,0.4103,2020-03-24,,0.0,243726.0,False,city,PR,2020-03-26 15:52:13.650364
Guaíra,4108809,1,3.01941,2020-03-24,,0.0,33119.0,False,city,PR,2020-03-26 15:52:13.650364
Maringá,4115200,1,0.23603,2020-03-24,,0.0,423666.0,False,city,PR,2020-03-26 15:52:13.650364
Paranavaí,4118402,1,1.13155,2020-03-24,,0.0,88374.0,False,city,PR,2020-03-26 15:52:13.650364
Pato Branco,4118501,1,1.20655,2020-03-24,,0.0,82881.0,False,city,PR,2020-03-26 15:52:13.650364
Ponta Grossa,4119905,1,0.2843,2020-03-24,,0.0,351736.0,False,city,PR,2020-03-26 15:52:13.650364
Barra Mansa,3300407,1,0.54226,2020-03-24,,0.0,184412.0,False,city,RJ,2020-03-26 15:52:13.650364
Bonfim,1400159,1,8.05867,2020-03-24,,0.0,12409.0,False,city,RR,2020-03-26 15:52:13.650364
Campos dos Goytacazes,3301009,1,0.19703,2020-03-24,,0.0,507548.0,False,city,RJ,2020-03-26 15:52:13.650364
Duque de Caxias,3301702,1,0.10874,2020-03-24,,0.0,919596.0,False,city,RJ,2020-03-26 15:52:13.650364
Guapimirim,3301850,1,1.65243,2020-03-24,,0.0,60517.0,False,city,RJ,2020-03-26 15:52:13.650364
Miguel Pereira,3302908,1,3.91573,2020-03-24,1.0,1.0,25538.0,False,city,RJ,2020-03-26 15:52:13.650364
Mossoró,2408003,1,0.33627,2020-03-24,,0.0,297378.0,False,city,RN,2020-03-26 15:52:13.650364
Ji-Paraná,1100122,1,0.77538,2020-03-24,,0.0,128969.0,True,city,RO,2020-03-26 15:52:13.650364
Sapiranga,4319901,1,1.22348,2020-03-24,,,81734.0,False,city,RS,2020-03-26 15:52:13.650364
Fortim,2304459,1,6.06796,2020-03-23,,0.0,16480.0,False,city,CE,2020-03-26 15:52:13.650364
Viamão,4323002,1,0.39181,2020-03-24,,,255224.0,False,city,RS,2020-03-26 15:52:13.650364
Parintins,1303403,1,0.8751,2020-03-23,,0.0,114273.0,False,city,AM,2020-03-26 15:52:13.650364
Serra,3205002,1,0.19323,2020-03-23,,,517510.0,False,city,ES,2020-03-26 15:52:13.650364
Santa Teresa,3204609,1,4.23908,2020-03-23,,,23590.0,False,city,ES,2020-03-26 15:52:13.650364
Cariacica,3201308,1,0.26227,2020-03-23,,,381285.0,False,city,ES,2020-03-26 15:52:13.650364
Cachoeiro de Itapemirim,3201209,1,0.47853,2020-03-23,,,208972.0,False,city,ES,2020-03-26 15:52:13.650364
Juazeiro do Norte,2307304,1,0.36469,2020-03-23,,0.0,274207.0,False,city,CE,2020-03-26 15:52:13.650364
Juazeiro,2918407,1,0.46145,2020-03-23,,0.0,216707.0,False,city,BA,2020-03-26 15:52:13.650364
Jequié,2918001,1,0.64117,2020-03-23,,0.0,155966.0,False,city,BA,2020-03-26 15:52:13.650364
Itabuna,2914802,1,0.46899,2020-03-23,,0.0,213223.0,False,city,BA,2020-03-26 15:52:13.650364
Conceição do Jacuípe,2908507,1,3.01632,2020-03-23,,0.0,33153.0,False,city,BA,2020-03-26 15:52:13.650364
Camaçari,2905701,1,0.3343,2020-03-23,,0.0,299132.0,False,city,BA,2020-03-26 15:52:13.650364
Brumado,2904605,1,1.48821,2020-03-23,,0.0,67195.0,False,city,BA,2020-03-26 15:52:13.650364
Barreiras,2903201,1,0.64334,2020-03-23,,0.0,155439.0,False,city,BA,2020-03-26 15:52:13.650364
,16,1,0.11824,2020-03-23,,0.0,845731.0,False,state,AP,2020-03-26 15:52:13.650364
Macapá,1600303,1,0.19868,2020-03-23,,0.0,503327.0,False,city,AP,2020-03-26 15:52:13.650364
Nossa Senhora da Glória,2804508,1,2.70827,2020-03-24,,,36924.0,False,city,SE,2020-03-26 15:52:13.650364
Gaspar,4205902,1,1.43598,2020-03-24,,,69639.0,False,city,SC,2020-03-26 15:52:13.650364
Içara,4207007,1,1.77239,2020-03-24,,,56421.0,False,city,SC,2020-03-26 15:52:13.650364
Lages,4209300,1,0.63474,2020-03-24,,,157544.0,False,city,SC,2020-03-26 15:52:13.650364
Laguna,4209409,1,2.18274,2020-03-24,,,45814.0,False,city,SC,2020-03-26 15:52:13.650364
Pomerode,4213203,1,2.9898,2020-03-24,,,33447.0,False,city,SC,2020-03-26 15:52:13.650364
Tijucas,4218004,1,2.60369,2020-03-24,,,38407.0,False,city,SC,2020-03-26 15:52:13.650364
São João del Rei,3162500,0,,2020-03-23,,0.0,90082.0,False,city,MG,2020-03-26 15:52:13.650364
Importados/Indefinidos,,0,,2020-03-22,,0.0,,False,city,GO,2020-03-26 15:52:13.650364
São João del Rei,3162500,0,,2020-03-25,,0.0,90082.0,True,city,MG,2020-03-26 15:52:13.650364
Umuarama,4128104,0,,2020-03-23,,0.0,111557.0,False,city,PR,2020-03-26 15:52:13.650364
São João del Rei,3162500,0,,2020-03-24,,0.0,90082.0,False,city,MG,2020-03-26 15:52:13.650364
Umuarama,4128104,0,,2020-03-24,,0.0,111557.0,False,city,PR,2020-03-26 15:52:13.650364
Taboão da Serra,3552809,0,,2020-03-24,,1.0,289664.0,False,city,SP,2020-03-26 15:52:13.650364
Vargem Grande Paulista,3556453,0,,2020-03-24,,1.0,52597.0,False,city,SP,2020-03-26 15:52:13.650364
Guarulhos,3518800,0,,2020-03-24,,1.0,1379182.0,False,city,SP,2020-03-26 15:52:13.650364
Osasco,3534401,0,,2020-03-24,,1.0,698418.0,False,city,SP,2020-03-26 15:52:13.650364
Camaquã,4303509,0,,2020-03-25,,,66261.0,True,city,RS,2020-03-26 15:52:13.650364
Umuarama,4128104,0,,2020-03-25,,0.0,111557.0,True,city,PR,2020-03-26 15:52:13.650364
